loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_mean,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,target
3000.0,36.0,10.36,97.31,B,B5,10.0,RENT,64800.0,Source Verified,other,14.56,0.0,682.0,2.0,9.0,1.0,6450.0,59.7,17.0,1
12075.0,36.0,19.99,448.69,E,E1,9.0,MORTGAGE,40000.0,Verified,debt_consolidation,41.4,0.0,697.0,0.0,18.0,0.0,31589.0,73.5,28.0,1
6275.0,36.0,13.98,214.41,C,C3,0.0,RENT,35318.0,Not Verified,debt_consolidation,16.96,0.0,687.0,2.0,7.0,0.0,3585.0,34.0,12.0,0
12000.0,36.0,12.12,399.26,B,B3,2.0,RENT,56000.0,Verified,debt_consolidation,27.53,0.0,687.0,0.0,9.0,0.0,18487.0,71.9,22.0,0
15300.0,60.0,16.55,376.56,D,D2,10.0,RENT,55000.0,Verified,debt_consolidation,39.46,0.0,692.0,1.0,10.0,0.0,36995.0,61.9,13.0,0
14000.0,36.0,13.18,472.94,C,C3,0.0,RENT,36000.0,Verified,credit_card,38.3,0.0,672.0,1.0,15.0,0.0,17384.0,47.6,37.0,0
7000.0,36.0,7.74,218.54,A,A3,6.0,RENT,105000.0,Not Verified,educational,7.43,0.0,747.0,1.0,14.0,0.0,31183.0,35.1,19.0,0
15000.0,36.0,11.47,494.43,B,B5,3.0,RENT,60000.0,Source Verified,debt_consolidation,17.52,0.0,692.0,1.0,16.0,0.0,11821.0,60.0,31.0,0
19000.0,36.0,14.09,650.21,B,B5,10.0,MORTGAGE,66000.0,Verified,debt_consolidation,17.15,1.0,687.0,0.0,14.0,0.0,20982.0,61.5,31.0,0
10000.0,36.0,10.99,327.34,B,B3,10.0,MORTGAGE,40000.0,Not Verified,debt_consolidation,27.09,1.0,662.0,0.0,12.0,1.0,14586.0,62.3,22.0,0
15500.0,36.0,11.53,511.35,B,B5,10.0,MORTGAGE,54000.0,Not Verified,debt_consolidation,12.07,2.0,702.0,0.0,5.0,0.0,5310.0,44.6,13.0,0
25000.0,36.0,15.7,875.27,D,D4,7.0,RENT,110000.0,Verified,debt_consolidation,16.43,0.0,702.0,0.0,8.0,0.0,43112.0,90.2,14.0,0
12000.0,60.0,16.89,237.4,D,D4,1.0,RENT,84000.0,Source Verified,small_business,13.76,2.0,687.0,1.0,10.0,0.0,4904.0,39.5,24.0,0
8000.0,36.0,14.46,275.22,C,C4,6.0,RENT,51000.0,Verified,debt_consolidation,34.33,0.0,677.0,1.0,13.0,0.0,13495.0,50.9,21.0,1
12000.0,60.0,9.44,251.68,B,B1,10.0,MORTGAGE,120000.0,Not Verified,debt_consolidation,13.48,0.0,777.0,0.0,15.0,0.0,12240.0,26.0,31.0,0
27900.0,36.0,14.49,960.21,C,C4,4.0,MORTGAGE,285000.0,Source Verified,credit_card,6.38,3.0,692.0,2.0,14.0,0.0,1311.0,8.5,32.0,1
16000.0,36.0,12.73,537.06,C,C1,1.0,MORTGAGE,74000.0,Not Verified,debt_consolidation,4.41,0.0,712.0,1.0,12.0,0.0,12585.0,38.8,18.0,0
6950.0,36.0,8.9,220.69,A,A5,10.0,MORTGAGE,34000.0,Verified,other,14.65,1.0,707.0,0.0,12.0,0.0,12340.0,50.8,32.0,1
10575.0,36.0,17.86,381.57,D,D5,10.0,MORTGAGE,42000.0,Not Verified,debt_consolidation,20.77,0.0,692.0,0.0,8.0,0.0,7808.0,73.7,27.0,0
18000.0,36.0,11.53,593.83,B,B5,1.0,RENT,75000.0,Source Verified,debt_consolidation,8.82,0.0,707.0,1.0,14.0,0.0,15349.0,32.0,28.0,1
6000.0,60.0,11.12,130.82,B,B3,10.0,RENT,60000.0,Not Verified,credit_card,1.06,0.0,727.0,3.0,11.0,1.0,10646.0,49.1,20.0,0
30000.0,60.0,13.33,687.68,C,C3,10.0,MORTGAGE,110000.0,Source Verified,credit_card,25.04,2.0,682.0,0.0,15.0,0.0,20312.0,41.1,30.0,0
6850.0,36.0,16.29,241.81,C,C4,10.0,MORTGAGE,40000.0,Verified,debt_consolidation,29.58,3.0,667.0,0.0,6.0,0.0,4192.0,97.5,14.0,0
28000.0,36.0,20.5,1047.73,E,E2,10.0,RENT,150000.0,Source Verified,debt_consolidation,14.62,0.0,672.0,0.0,12.0,0.0,29713.0,77.1,27.0,0
3650.0,36.0,17.86,131.71,D,D5,2.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,20.76,3.0,672.0,1.0,7.0,0.0,4135.0,88.0,28.0,0
12000.0,60.0,13.99,279.16,C,C4,10.0,MORTGAGE,52000.0,Verified,debt_consolidation,16.57,0.0,662.0,1.0,8.0,0.0,23361.0,80.6,47.0,0
29000.0,36.0,13.49,983.99,C,C2,10.0,RENT,79700.0,Verified,debt_consolidation,20.31,0.0,727.0,0.0,9.0,0.0,9910.0,50.3,15.0,0
6000.0,36.0,9.17,191.28,B,B2,10.0,OWN,47481.0,Verified,credit_card,17.57,0.0,667.0,3.0,10.0,1.0,5126.0,36.4,35.0,0
27000.0,36.0,7.69,842.23,A,A4,7.0,MORTGAGE,135000.0,Source Verified,debt_consolidation,20.52,0.0,712.0,1.0,18.0,0.0,24335.0,58.4,49.0,0
20400.0,36.0,8.9,647.77,A,A5,10.0,MORTGAGE,103000.0,Source Verified,debt_consolidation,9.11,1.0,702.0,0.0,7.0,0.0,33984.0,45.6,19.0,0
15000.0,60.0,10.49,322.34,B,B3,10.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,24.53,0.0,782.0,1.0,16.0,0.0,19581.0,24.0,28.0,0
3000.0,36.0,19.03,110.02,D,D3,4.0,RENT,65000.0,Source Verified,debt_consolidation,24.13,0.0,672.0,0.0,18.0,0.0,4131.0,30.6,21.0,0
20000.0,36.0,8.9,635.07,A,A5,7.0,OWN,83000.0,Source Verified,credit_card,12.23,0.0,692.0,0.0,12.0,0.0,33201.0,45.5,15.0,0
8000.0,36.0,9.16,255.0,B,B2,10.0,MORTGAGE,80000.0,Not Verified,credit_card,14.43,1.0,662.0,0.0,14.0,0.0,35049.0,46.0,25.0,0
14000.0,36.0,12.49,468.29,B,B4,10.0,RENT,87500.0,Verified,debt_consolidation,12.67,0.0,697.0,0.0,11.0,1.0,7737.0,27.5,38.0,0
22500.0,60.0,17.86,569.64,D,D5,10.0,OWN,45000.0,Source Verified,debt_consolidation,31.87,1.0,672.0,0.0,24.0,0.0,25510.0,40.6,39.0,0
10000.0,36.0,7.97,313.23,A,A5,0.0,MORTGAGE,42000.0,Not Verified,credit_card,34.17,0.0,712.0,0.0,8.0,0.0,144433.0,31.6,28.0,0
12000.0,60.0,14.99,285.42,C,C5,10.0,MORTGAGE,66800.0,Not Verified,other,11.61,1.0,692.0,2.0,8.0,0.0,12529.0,75.0,16.0,0
14400.0,60.0,14.64,339.86,C,C3,2.0,MORTGAGE,105000.0,Source Verified,debt_consolidation,18.89,0.0,697.0,1.0,15.0,0.0,6022.0,36.1,32.0,0
12000.0,60.0,14.99,285.42,C,C4,3.0,RENT,41000.0,Not Verified,debt_consolidation,31.16,0.0,717.0,1.0,13.0,0.0,15796.0,43.0,20.0,1
28000.0,60.0,13.99,651.37,C,C4,10.0,MORTGAGE,145000.0,Source Verified,debt_consolidation,31.51,0.0,682.0,0.0,20.0,0.0,61593.0,86.9,42.0,1
10000.0,36.0,12.35,333.82,B,B4,8.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,8.68,0.0,672.0,1.0,13.0,0.0,19454.0,64.6,26.0,0
10000.0,36.0,17.27,357.88,D,D2,10.0,MORTGAGE,92000.0,Not Verified,credit_card,33.66,0.0,712.0,1.0,10.0,0.0,34354.0,97.0,14.0,0
10000.0,36.0,10.99,327.34,B,B4,10.0,RENT,76000.0,Source Verified,debt_consolidation,21.09,1.0,677.0,3.0,11.0,0.0,19319.0,48.4,14.0,0
20000.0,60.0,14.27,468.17,C,C2,10.0,OWN,42000.0,Verified,debt_consolidation,16.86,0.0,742.0,1.0,4.0,0.0,12188.0,81.3,15.0,0
7925.0,36.0,10.91,259.12,B,B4,4.0,MORTGAGE,70000.0,Source Verified,debt_consolidation,13.49,0.0,712.0,0.0,6.0,0.0,23881.0,90.5,21.0,0
8000.0,36.0,17.77,288.3,D,D1,4.0,RENT,30000.0,Not Verified,debt_consolidation,24.76,0.0,667.0,0.0,9.0,0.0,4587.0,81.9,16.0,0
7000.0,36.0,13.11,236.23,B,B4,10.0,MORTGAGE,84000.0,Verified,credit_card,14.16,0.0,667.0,1.0,16.0,0.0,17168.0,61.8,26.0,0
12000.0,36.0,12.12,399.26,B,B3,10.0,MORTGAGE,110000.0,Verified,credit_card,14.49,0.0,697.0,0.0,14.0,0.0,52429.0,87.1,25.0,0
22725.0,36.0,13.49,771.07,C,C2,0.0,OWN,47352.0,Not Verified,debt_consolidation,23.22,0.0,702.0,0.0,10.0,0.0,39316.0,74.3,27.0,0
6000.0,36.0,12.39,200.41,C,C1,6.0,MORTGAGE,50000.0,Not Verified,credit_card,19.25,0.0,667.0,1.0,11.0,0.0,4876.0,41.7,13.0,0
4000.0,36.0,11.39,131.7,B,B3,10.0,RENT,31000.0,Verified,other,29.97,0.0,737.0,0.0,9.0,0.0,29586.0,50.1,12.0,0
10325.0,36.0,20.99,388.95,E,E4,0.0,RENT,28896.0,Verified,debt_consolidation,16.65,0.0,662.0,1.0,6.0,1.0,11156.0,91.0,12.0,0
15000.0,36.0,11.99,498.15,C,C1,2.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,5.2,0.0,702.0,1.0,9.0,0.0,2523.0,18.2,21.0,1
15400.0,60.0,21.97,425.07,E,E4,1.0,RENT,40000.0,Verified,debt_consolidation,37.35,0.0,697.0,0.0,8.0,0.0,11158.0,39.0,11.0,0
4500.0,36.0,7.26,139.49,A,A4,0.0,RENT,16000.0,Verified,debt_consolidation,10.8,0.0,697.0,0.0,5.0,1.0,6917.0,45.2,11.0,1
26000.0,36.0,13.35,880.44,C,C2,1.0,RENT,124000.0,Source Verified,other,15.29,0.0,767.0,1.0,10.0,0.0,920.0,3.5,10.0,0
16000.0,60.0,14.99,380.56,C,C5,10.0,MORTGAGE,60000.0,Source Verified,credit_card,10.52,0.0,682.0,1.0,16.0,1.0,9384.0,44.7,47.0,1
12000.0,36.0,7.89,375.43,A,A5,2.0,OWN,45000.0,Verified,medical,22.51,0.0,782.0,0.0,11.0,0.0,4671.0,20.8,14.0,0
25000.0,36.0,9.99,806.57,B,B3,10.0,MORTGAGE,120000.0,Verified,debt_consolidation,15.79,0.0,712.0,0.0,13.0,0.0,11452.0,23.3,34.0,0
6000.0,36.0,9.49,192.17,B,B2,0.0,MORTGAGE,90000.0,Source Verified,medical,13.91,0.0,712.0,1.0,13.0,0.0,7688.0,11.2,43.0,0
10000.0,36.0,13.99,341.73,C,C4,0.0,MORTGAGE,50000.0,Verified,debt_consolidation,23.64,0.0,702.0,0.0,9.0,1.0,6465.0,28.0,16.0,1
7000.0,36.0,9.75,225.05,B,B3,4.0,MORTGAGE,35000.0,Source Verified,debt_consolidation,18.76,0.0,697.0,0.0,6.0,0.0,6019.0,62.1,10.0,0
8375.0,36.0,9.44,268.05,B,B1,10.0,MORTGAGE,50000.0,Source Verified,car,10.2,0.0,727.0,0.0,6.0,0.0,16303.0,50.2,17.0,0
1500.0,36.0,12.79,50.39,C,C1,7.0,RENT,40000.0,Verified,other,28.89,0.0,672.0,0.0,9.0,1.0,15216.0,78.4,13.0,1
12000.0,36.0,10.91,392.36,B,B4,10.0,RENT,64000.0,Source Verified,debt_consolidation,11.81,0.0,667.0,0.0,12.0,1.0,9247.0,52.2,13.0,0
30000.0,36.0,8.24,943.42,B,B1,2.0,MORTGAGE,285000.0,Source Verified,debt_consolidation,6.71,0.0,722.0,1.0,8.0,0.0,0.0,0.0,8.0,0
2000.0,36.0,14.31,68.66,C,C4,0.0,MORTGAGE,42000.0,Verified,medical,30.91,0.0,717.0,0.0,5.0,0.0,15923.0,68.9,19.0,0
5000.0,36.0,10.16,161.72,B,B1,10.0,RENT,127500.0,Verified,debt_consolidation,4.1,0.0,757.0,3.0,8.0,0.0,20564.0,35.1,19.0,0
20000.0,36.0,10.99,654.68,B,B3,10.0,MORTGAGE,92000.0,Source Verified,debt_consolidation,19.27,0.0,672.0,0.0,15.0,0.0,14695.0,79.4,31.0,1
8950.0,36.0,12.99,301.52,B,B5,6.0,MORTGAGE,45000.0,Source Verified,debt_consolidation,28.96,0.0,677.0,1.0,10.0,0.0,6204.0,49.6,46.0,1
6000.0,36.0,15.61,209.79,D,D1,7.0,RENT,70000.0,Not Verified,debt_consolidation,8.16,0.0,702.0,0.0,5.0,0.0,4993.0,37.5,7.0,0
18000.0,36.0,5.32,542.07,A,A1,10.0,MORTGAGE,80000.0,Not Verified,credit_card,14.63,0.0,717.0,0.0,7.0,0.0,30140.0,39.9,13.0,0
32875.0,60.0,18.25,839.29,D,D3,9.0,RENT,75000.0,Source Verified,other,13.08,0.0,767.0,0.0,9.0,0.0,3128.0,38.6,31.0,0
12000.0,36.0,8.39,378.2,A,A5,10.0,MORTGAGE,87000.0,Verified,debt_consolidation,17.69,0.0,672.0,0.0,9.0,0.0,11146.0,55.2,26.0,0
20000.0,36.0,13.33,677.07,C,C3,0.0,MORTGAGE,50000.0,Verified,small_business,20.67,2.0,662.0,2.0,10.0,0.0,5730.0,39.0,26.0,0
15700.0,60.0,12.69,354.74,C,C2,10.0,MORTGAGE,65000.0,Verified,credit_card,33.49,0.0,667.0,1.0,15.0,1.0,21058.0,71.0,35.0,0
28000.0,60.0,16.55,689.12,D,D2,1.0,RENT,100000.0,Source Verified,debt_consolidation,15.89,0.0,702.0,2.0,6.0,0.0,27108.0,84.4,13.0,0
10000.0,36.0,9.17,318.79,B,B2,6.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,3.81,0.0,702.0,2.0,7.0,0.0,9529.0,97.2,21.0,1
13500.0,60.0,28.67,425.81,G,G4,2.0,RENT,45000.0,Verified,debt_consolidation,21.39,1.0,667.0,2.0,6.0,0.0,613.0,47.2,16.0,1
35000.0,36.0,12.62,1172.9,C,C1,1.0,MORTGAGE,155000.0,Source Verified,car,8.62,0.0,672.0,2.0,10.0,1.0,15776.0,76.6,15.0,1
18000.0,60.0,10.99,391.28,B,B4,10.0,MORTGAGE,73118.0,Source Verified,other,18.94,0.0,697.0,0.0,13.0,0.0,38124.0,75.6,22.0,0
3000.0,60.0,10.74,64.84,B,B4,9.0,MORTGAGE,49992.0,Source Verified,car,18.39,0.0,702.0,0.0,13.0,1.0,16525.0,61.0,23.0,0
3025.0,36.0,11.47,99.71,B,B5,10.0,MORTGAGE,61000.0,Verified,other,13.43,2.0,687.0,2.0,5.0,0.0,4208.0,84.2,32.0,0
15000.0,36.0,10.99,491.01,B,B2,5.0,MORTGAGE,94000.0,Verified,debt_consolidation,6.22,0.0,782.0,0.0,13.0,0.0,2120.0,3.0,29.0,0
4500.0,36.0,17.09,160.64,D,D1,6.0,MORTGAGE,86000.0,Source Verified,medical,25.8,0.0,697.0,1.0,10.0,0.0,21925.0,84.7,26.0,0
14000.0,60.0,11.99,311.36,B,B5,10.0,MORTGAGE,75000.0,Not Verified,debt_consolidation,24.38,0.0,712.0,0.0,11.0,0.0,21523.0,72.5,29.0,0
12000.0,36.0,9.75,385.8,B,B3,1.0,RENT,105000.0,Source Verified,debt_consolidation,10.73,0.0,692.0,0.0,6.0,0.0,9160.0,91.6,28.0,0
18200.0,36.0,14.99,630.82,C,C4,7.0,MORTGAGE,69126.0,Source Verified,medical,26.58,1.0,672.0,0.0,7.0,0.0,3959.0,94.3,19.0,0
8875.0,36.0,12.12,295.29,B,B3,4.0,RENT,26000.0,Not Verified,credit_card,24.94,0.0,692.0,0.0,9.0,0.0,7052.0,42.7,12.0,0
10000.0,36.0,11.47,329.62,B,B5,6.0,RENT,38000.0,Not Verified,credit_card,23.88,0.0,717.0,0.0,9.0,0.0,2664.0,23.8,14.0,0
18000.0,60.0,9.99,382.36,B,B3,10.0,MORTGAGE,52000.0,Source Verified,debt_consolidation,19.82,0.0,767.0,1.0,6.0,0.0,105755.0,21.7,13.0,0
12000.0,60.0,19.99,317.86,E,E1,7.0,MORTGAGE,40000.0,Verified,debt_consolidation,14.73,0.0,677.0,3.0,15.0,0.0,7005.0,59.0,29.0,1
6000.0,36.0,12.49,200.7,B,B5,4.0,RENT,100104.0,Not Verified,debt_consolidation,9.04,1.0,662.0,0.0,11.0,0.0,4708.0,78.5,30.0,0
15000.0,36.0,9.67,481.69,B,B1,2.0,MORTGAGE,42000.0,Not Verified,debt_consolidation,25.87,0.0,692.0,0.0,8.0,0.0,7772.0,63.2,26.0,1
34475.0,60.0,22.4,960.02,E,E3,10.0,MORTGAGE,91652.0,Verified,debt_consolidation,34.35,2.0,692.0,0.0,13.0,0.0,32237.0,80.4,42.0,0
10000.0,36.0,6.03,304.36,A,A1,1.0,RENT,98000.0,Not Verified,debt_consolidation,14.89,0.0,732.0,1.0,21.0,0.0,10682.0,38.0,49.0,0
5000.0,36.0,11.99,166.05,B,B3,3.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,22.69,1.0,682.0,0.0,7.0,0.0,17049.0,82.0,27.0,0
10000.0,36.0,7.24,309.87,A,A3,10.0,MORTGAGE,180000.0,Verified,other,1.55,0.0,767.0,0.0,6.0,0.0,4692.0,12.6,35.0,0
23000.0,60.0,21.99,635.11,E,E4,9.0,OWN,55000.0,Source Verified,debt_consolidation,18.09,1.0,697.0,0.0,16.0,0.0,13350.0,47.0,16.0,0
6000.0,36.0,10.37,194.65,B,B3,2.0,MORTGAGE,78000.0,Not Verified,debt_consolidation,9.55,0.0,682.0,0.0,12.0,1.0,11656.0,84.5,26.0,0
16000.0,60.0,26.24,481.33,E,E5,10.0,RENT,62000.0,Verified,debt_consolidation,24.95,1.0,662.0,0.0,19.0,0.0,8101.0,50.3,33.0,1
5000.0,36.0,10.49,162.49,B,B3,10.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,3.87,0.0,697.0,2.0,10.0,0.0,8950.0,52.0,22.0,0
7000.0,36.0,11.67,231.4,B,B4,6.0,RENT,60000.0,Source Verified,credit_card,13.44,0.0,682.0,0.0,4.0,1.0,5252.0,65.6,6.0,1
3150.0,36.0,9.16,100.41,B,B2,10.0,RENT,60000.0,Source Verified,other,11.7,0.0,692.0,0.0,4.0,0.0,448.0,26.4,13.0,0
32000.0,36.0,18.99,1172.84,D,D3,4.0,RENT,92000.0,Verified,credit_card,34.52,1.0,667.0,3.0,13.0,0.0,38382.0,97.7,28.0,1
3500.0,36.0,6.49,107.26,A,A2,0.0,RENT,47000.0,Source Verified,credit_card,4.19,0.0,707.0,0.0,6.0,1.0,3209.0,34.1,9.0,0
15000.0,60.0,7.9,303.43,A,A4,10.0,MORTGAGE,45000.0,Verified,debt_consolidation,7.39,0.0,777.0,0.0,8.0,0.0,12119.0,19.2,16.0,0
14000.0,36.0,23.88,548.38,E,E2,9.0,RENT,45000.0,Verified,credit_card,34.72,0.0,697.0,2.0,22.0,0.0,10079.0,26.3,42.0,0
35000.0,60.0,15.61,843.9,D,D1,10.0,MORTGAGE,124890.0,Source Verified,debt_consolidation,23.07,2.0,682.0,0.0,11.0,0.0,34454.0,96.2,29.0,0
6000.0,36.0,16.99,213.89,D,D3,10.0,RENT,39500.0,Source Verified,debt_consolidation,13.58,0.0,672.0,4.0,15.0,1.0,6773.0,57.4,25.0,1
8500.0,36.0,12.62,284.85,C,C1,0.0,RENT,41000.0,Source Verified,debt_consolidation,19.91,0.0,677.0,1.0,9.0,1.0,9671.0,63.2,16.0,0
2200.0,36.0,10.42,71.43,B,B3,10.0,RENT,100000.0,Source Verified,home_improvement,8.28,0.0,707.0,0.0,7.0,1.0,0.0,0.0,10.0,1
9000.0,36.0,9.17,286.92,B,B2,2.0,RENT,30000.0,Not Verified,debt_consolidation,9.28,0.0,712.0,0.0,5.0,0.0,10134.0,38.7,10.0,0
6000.0,36.0,12.12,199.63,B,B3,7.0,MORTGAGE,103000.0,Verified,debt_consolidation,18.05,1.0,672.0,1.0,10.0,0.0,31754.0,83.8,19.0,0
14275.0,36.0,14.46,491.09,C,C4,7.0,MORTGAGE,37000.0,Verified,debt_consolidation,9.5,0.0,667.0,0.0,10.0,0.0,7331.0,60.6,14.0,1
6000.0,36.0,10.99,196.41,B,B4,0.0,MORTGAGE,100000.0,Source Verified,major_purchase,15.42,0.0,667.0,1.0,24.0,1.0,13796.0,50.4,42.0,1
23975.0,60.0,22.15,664.21,E,E5,0.0,MORTGAGE,58000.0,Source Verified,debt_consolidation,31.74,0.0,687.0,1.0,16.0,1.0,19633.0,53.5,32.0,1
5275.0,36.0,24.5,208.35,F,F3,2.0,OWN,18500.0,Source Verified,moving,25.76,0.0,677.0,0.0,9.0,0.0,5657.0,44.5,11.0,1
15000.0,36.0,10.78,489.52,B,B4,2.0,MORTGAGE,105000.0,Source Verified,debt_consolidation,15.82,2.0,667.0,0.0,13.0,0.0,21745.0,81.7,16.0,0
6750.0,36.0,11.53,222.69,B,B5,5.0,MORTGAGE,42000.0,Source Verified,home_improvement,22.34,0.0,717.0,1.0,10.0,0.0,9538.0,29.3,23.0,0
26000.0,36.0,18.84,950.96,E,E2,8.0,RENT,52000.0,Source Verified,credit_card,29.17,0.0,682.0,2.0,22.0,0.0,33177.0,60.4,34.0,0
9600.0,36.0,13.49,325.74,C,C2,1.0,RENT,45000.0,Source Verified,debt_consolidation,4.67,0.0,672.0,0.0,9.0,0.0,5336.0,32.3,16.0,0
24000.0,60.0,18.99,622.45,D,D3,4.0,MORTGAGE,100000.0,Verified,credit_card,29.39,1.0,662.0,0.0,16.0,0.0,32216.0,55.9,24.0,0
35000.0,60.0,17.77,884.4,D,D1,5.0,MORTGAGE,104000.0,Source Verified,debt_consolidation,23.46,0.0,697.0,0.0,14.0,0.0,31824.0,56.6,28.0,1
9000.0,36.0,10.91,294.27,B,B4,4.0,MORTGAGE,100000.0,Not Verified,credit_card,23.04,0.0,792.0,1.0,12.0,0.0,29.0,0.1,24.0,0
10000.0,36.0,6.24,305.31,A,A2,1.0,MORTGAGE,110000.0,Source Verified,home_improvement,9.04,0.0,702.0,1.0,9.0,0.0,27726.0,49.4,15.0,1
9000.0,36.0,7.49,279.92,A,A4,10.0,OWN,72000.0,Source Verified,credit_card,19.9,0.0,742.0,0.0,8.0,0.0,18120.0,67.9,18.0,0
12000.0,36.0,8.18,377.04,B,B1,4.0,RENT,55000.0,Not Verified,debt_consolidation,18.55,1.0,672.0,1.0,12.0,0.0,12362.0,33.0,32.0,1
19325.0,60.0,21.99,533.63,F,F1,9.0,MORTGAGE,55120.0,Source Verified,debt_consolidation,24.76,0.0,672.0,3.0,12.0,0.0,15379.0,71.9,15.0,0
8000.0,36.0,7.9,250.33,A,A4,1.0,MORTGAGE,100000.0,Not Verified,debt_consolidation,22.37,2.0,732.0,2.0,18.0,0.0,6049.0,18.2,63.0,0
18450.0,60.0,16.99,458.44,D,D3,0.0,MORTGAGE,45000.0,Verified,debt_consolidation,9.79,0.0,662.0,0.0,10.0,1.0,9894.0,56.5,25.0,0
25000.0,36.0,16.07,879.85,D,D5,3.0,MORTGAGE,95004.0,Verified,debt_consolidation,15.78,0.0,682.0,2.0,15.0,0.0,28636.0,67.5,32.0,0
16000.0,36.0,12.29,533.65,C,C1,0.0,OWN,40000.0,Verified,debt_consolidation,22.86,1.0,662.0,0.0,8.0,0.0,6023.0,42.4,22.0,0
3500.0,36.0,12.29,116.74,C,C1,10.0,MORTGAGE,55000.0,Verified,credit_card,8.04,0.0,672.0,1.0,7.0,0.0,12843.0,63.3,17.0,0
15000.0,36.0,15.31,522.26,C,C4,0.0,RENT,47760.0,Verified,debt_consolidation,28.89,2.0,692.0,0.0,13.0,0.0,16489.0,67.0,39.0,0
9000.0,36.0,5.32,271.04,A,A1,10.0,OWN,68000.0,Not Verified,debt_consolidation,9.55,0.0,732.0,0.0,4.0,0.0,9574.0,95.7,11.0,0
6000.0,36.0,14.33,206.03,C,C2,2.0,RENT,50000.0,Source Verified,debt_consolidation,19.03,0.0,662.0,0.0,21.0,0.0,3964.0,45.0,42.0,0
12000.0,36.0,12.69,402.54,C,C2,10.0,RENT,36772.0,Verified,credit_card,18.47,2.0,687.0,2.0,6.0,0.0,9110.0,53.6,21.0,0
12000.0,36.0,15.41,418.4,D,D1,0.0,RENT,55000.0,Source Verified,debt_consolidation,37.46,0.0,672.0,0.0,15.0,0.0,27550.0,90.3,51.0,0
1600.0,36.0,12.12,53.24,B,B3,9.0,RENT,45600.0,Not Verified,credit_card,22.24,0.0,687.0,0.0,12.0,0.0,14546.0,81.3,30.0,0
21600.0,60.0,18.24,551.33,D,D5,10.0,MORTGAGE,80000.0,Verified,small_business,3.6,0.0,682.0,1.0,6.0,1.0,10913.0,48.1,10.0,0
17600.0,60.0,20.99,476.05,E,E5,8.0,RENT,65400.0,Source Verified,home_improvement,23.43,0.0,697.0,0.0,14.0,0.0,21402.0,61.5,21.0,1
25000.0,36.0,15.61,874.12,D,D1,10.0,RENT,65000.0,Verified,debt_consolidation,17.74,1.0,697.0,1.0,12.0,1.0,2341.0,36.6,31.0,1
16000.0,60.0,11.99,355.84,C,C1,5.0,MORTGAGE,52000.0,Not Verified,debt_consolidation,18.39,2.0,672.0,1.0,13.0,0.0,14265.0,54.0,18.0,1
3000.0,36.0,19.92,111.37,D,D3,10.0,MORTGAGE,64000.0,Not Verified,home_improvement,13.31,1.0,677.0,1.0,9.0,0.0,3385.0,62.7,23.0,0
21000.0,60.0,13.49,483.1,C,C2,10.0,MORTGAGE,250000.0,Source Verified,home_improvement,10.76,0.0,692.0,1.0,12.0,0.0,29979.0,63.5,28.0,1
30000.0,60.0,18.64,772.29,E,E1,10.0,RENT,63600.0,Verified,debt_consolidation,14.07,0.0,722.0,3.0,8.0,0.0,10668.0,49.6,21.0,1
15000.0,36.0,9.49,480.43,B,B2,10.0,MORTGAGE,82500.0,Source Verified,debt_consolidation,12.9,0.0,662.0,0.0,7.0,1.0,11094.0,67.2,18.0,0
8000.0,36.0,7.26,247.97,A,A4,10.0,MORTGAGE,190000.0,Source Verified,debt_consolidation,10.22,0.0,702.0,0.0,10.0,0.0,30934.0,63.1,26.0,0
35000.0,60.0,21.99,966.47,F,F1,0.0,MORTGAGE,100000.0,Verified,major_purchase,6.71,0.0,727.0,2.0,14.0,0.0,10873.0,19.4,16.0,0
10000.0,36.0,16.01,351.62,C,C5,2.0,RENT,40214.0,Verified,debt_consolidation,33.87,0.0,757.0,0.0,12.0,0.0,516.0,3.0,21.0,0
28000.0,36.0,12.69,939.26,C,C2,3.0,MORTGAGE,65000.0,Verified,debt_consolidation,33.15,0.0,687.0,0.0,12.0,0.0,5920.0,74.9,22.0,0
3000.0,36.0,10.75,97.87,B,B4,3.0,OWN,40000.0,Not Verified,home_improvement,8.64,0.0,687.0,1.0,8.0,0.0,8886.0,48.6,10.0,0
14000.0,60.0,12.69,316.33,C,C2,8.0,OWN,41200.0,Not Verified,debt_consolidation,38.68,1.0,672.0,0.0,14.0,0.0,12145.0,57.8,23.0,1
16075.0,60.0,20.49,430.29,E,E4,10.0,MORTGAGE,35000.0,Not Verified,credit_card,29.94,0.0,692.0,1.0,29.0,0.0,21978.0,36.4,43.0,1
21925.0,60.0,18.99,568.63,D,D4,5.0,RENT,75000.0,Verified,credit_card,28.48,0.0,687.0,0.0,11.0,0.0,13354.0,85.0,16.0,1
23000.0,36.0,16.02,808.84,C,C5,4.0,RENT,53000.0,Verified,debt_consolidation,29.26,0.0,712.0,0.0,6.0,0.0,12196.0,55.2,11.0,0
